Timestamp,HeadX,HeadY,HeadZ, HeadRX, HeadRY, HeadRZ, RightHandx,RightHandy,RightHandz,RightHandRX,RightHandRY,RightHandRZLeftHandx,LeftHandy,LeftHandz,LeftHandRX,LeftHandRY,LeftHandRZ,ActionPoints,Action,GazeTarget
2019-07-31T20:30:13.9625020,0.2041949,0.8754573,1.67906,354.3603,101.8906,358.797,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07571256,0.8851495,1.676657,0,180,0,,Glass (2)
2019-07-31T20:30:13.9865330,0.2041569,0.8753326,1.679015,354.3722,101.8949,358.7833,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07555449,0.884994,1.67664,0,180,0,,Glass (2)
2019-07-31T20:30:14.0180860,0.2042526,0.8754301,1.679048,354.3579,101.8972,358.8011,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07552922,0.8849311,1.676578,0,180,0,,Glass (2)
2019-07-31T20:30:14.0430260,0.2043965,0.8754346,1.679008,354.3564,101.8889,358.793,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07570314,0.8850791,1.676648,0,180,0,,Glass (2)
2019-07-31T20:30:14.0639700,0.2043484,0.875379,1.679017,354.3702,101.893,358.7831,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07569122,0.8851072,1.676653,0,180,0,,Glass (2)
2019-07-31T20:30:14.0869080,0.2042975,0.8753125,1.67897,354.3564,101.8892,358.8078,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07576632,0.8853265,1.676595,0,180,0,,Glass (2)
2019-07-31T20:30:14.1178260,0.2042736,0.8753268,1.678975,354.3573,101.8941,358.7951,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07556236,0.8851819,1.676576,0,180,0,,Glass (2)
2019-07-31T20:30:14.1357770,0.204197,0.8752737,1.678993,354.3604,101.9028,358.7848,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07585657,0.8854075,1.676638,0,180,0,,Glass (2)
2019-07-31T20:30:14.1527330,0.2042512,0.8754032,1.678998,354.3657,101.8988,358.8084,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07586455,0.8853189,1.676626,0,180,0,,Glass (2)
2019-07-31T20:30:14.1816550,0.2042108,0.8754144,1.678959,354.3586,101.9012,358.8014,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07571316,0.8851722,1.67662,0,180,0,,Glass (2)
2019-07-31T20:30:14.1976120,0.2042679,0.8755817,1.679,354.3666,101.8829,358.8022,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07576203,0.8852026,1.676629,0,180,0,,Glass (2)
2019-07-31T20:30:14.2205520,0.2042917,0.8754951,1.679036,354.3533,101.8956,358.7946,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07607698,0.885568,1.676714,0,180,0,,Glass (2)
2019-07-31T20:30:14.2494740,0.2042922,0.8755048,1.67903,354.3659,101.8921,358.7939,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07607925,0.8855228,1.67663,0,180,0,,Glass (2)
2019-07-31T20:30:14.2654310,0.2042607,0.8754857,1.67907,354.3563,101.8951,358.7967,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07609522,0.8855639,1.676605,0,180,0,,Glass (2)
2019-07-31T20:30:14.2883690,0.204212,0.8753427,1.679064,354.3435,101.8849,358.8014,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07577252,0.8853037,1.676701,0,180,0,,Glass (2)
2019-07-31T20:30:14.3123060,0.2042178,0.875346,1.679079,354.3533,101.8953,358.8009,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07562876,0.8852066,1.676678,0,180,0,,Glass (2)
2019-07-31T20:30:14.3322530,0.2041925,0.8752931,1.679073,354.3549,101.9036,358.7955,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07563424,0.8852167,1.676703,0,180,0,,Glass (2)
2019-07-31T20:30:14.3541940,0.2041665,0.8752359,1.679002,354.3531,101.8829,358.7943,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07540751,0.8849257,1.676663,0,180,0,,Glass (2)
2019-07-31T20:30:14.3781300,0.2042392,0.8752021,1.678948,354.3435,101.8949,358.7974,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07533431,0.8847498,1.676496,0,180,0,,Glass (2)
2019-07-31T20:30:14.4000730,0.2042619,0.8752187,1.678933,354.3484,101.8916,358.7942,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.0752337,0.8846999,1.676504,0,180,0,,Glass (2)
2019-07-31T20:30:14.4210150,0.2043084,0.8753074,1.678946,354.3469,101.8997,358.7943,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07543385,0.884823,1.67656,0,180,0,,Glass (2)
2019-07-31T20:30:14.4554430,0.2042361,0.875276,1.678922,354.3522,101.8923,358.7911,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07537758,0.8846631,1.676526,0,180,0,,Glass (2)
2019-07-31T20:30:14.4704040,0.204206,0.8752517,1.67902,354.3362,101.902,358.7993,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07509422,0.8843786,1.676581,0,180,0,,Glass (2)
2019-07-31T20:30:14.4963350,0.2042423,0.8753039,1.67898,354.3541,101.8848,358.7943,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07507086,0.8844795,1.67658,0,180,0,,Glass (2)
2019-07-31T20:30:14.5112990,0.204224,0.8752938,1.678971,354.352,101.8879,358.7932,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07516992,0.8845279,1.676549,0,180,0,,Glass (2)
2019-07-31T20:30:14.5332370,0.2042035,0.8753249,1.679021,354.3557,101.8952,358.7927,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07494462,0.8842738,1.676477,0,180,0,,Glass (2)
2019-07-31T20:30:14.5606730,0.2042962,0.8754802,1.679056,354.3565,101.9012,358.8029,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07507467,0.8844811,1.676514,0,180,0,,Glass (2)
2019-07-31T20:30:14.5776260,0.2043821,0.8754385,1.679031,354.3534,101.8781,358.8088,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07518125,0.8843728,1.676482,0,180,0,,Glass (2)
2019-07-31T20:30:14.6005650,0.2044631,0.8755916,1.679081,354.3693,101.8907,358.7905,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07513857,0.8842901,1.676486,0,180,0,,Glass (2)
2019-07-31T20:30:14.6344740,0.2044636,0.875546,1.679148,354.3553,101.8972,358.8058,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07502842,0.8841159,1.676393,0,180,0,,Glass (2)
2019-07-31T20:30:14.6489460,0.2043983,0.8755749,1.67912,354.3528,101.8994,358.8044,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07513893,0.8842614,1.676393,0,180,0,,Glass (2)
2019-07-31T20:30:14.6668960,0.2042691,0.8754625,1.679218,354.3579,101.9014,358.7957,-1.35,-0.006,0.584,-1.516607E-21,180,0,0.07512271,0.8843085,1.676657,0,180,0,,Glass (2)
